queue_id,queue_pos,project_name,developer,fuel_type,county,state,zone,utility,point_of_interconnection,status,interconnection_type,availability,sp_mw,wp_mw,storage_capability,discharge_duration,proposed_cod,proposed_sync_date,proposed_in_service_date,date_of_ir,ia_tender_date,ia_effective_date,fs_complete_date,sis_complete_date,last_updated_date,date_withdrawn,optional_study,cluster_study,source_sheet,scrape_timestamp,Points of Interconnection,Affected Transmission Owner (ATO),CY/FS Complete Date,Proposed In-Service/Initial Backfeed Date,Proposed Sync Date
0237A,0237A,Chautauqua Landfill,Chautauqua County,M,Chautauqua,NY,A,NM-NG,Hartfield  South Dow 34.5kV,14,,"FES,SIS,FS",6.4,6.4,,,,,,2007-01-11,,,,,2009-10-28,,,,in_service,2026-03-16T03:48:01,,,,,
0245,0245,Fulton County Landfill,"Innovative Energy System, Inc.",M,Montgomary,NY,F,NM-NG,Ephratah  Amsterdam 69kV,14,,"FES,SIS,CY09",3.2,3.2,,,,,,2007-04-17,,,,,2011-11-30,,,,in_service,2026-03-16T03:48:01,,,,,
0250,0250,Ontario,"Seneca Energy II, LLC",M,Ontario,NY,C,NYSEG,Haley Rd. - Hall 34.5kV,14,,"FES,FS",5.6,5.6,,,,,,2007-07-02,,,,,2013-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0251,0251,CPV Valley Energy Center,"CPV Valley, LLC",D,Orange,NY,G,NYPA,Coopers  Rock Tavern 345kV,14,,"FES, SRIS, FS",677.6,690.6,,,,,,2007-07-05,,,,,2018-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0260,0260,Stephentown,"Stephentown Regulation Services, LLC",F,Rensselaer,NY,F,NYSEG,Stephentown 115kV,14,,"SIS,CY10",20.0,20.0,,,,,,2007-09-25,,,,,2011-11-30,,,,in_service,2026-03-16T03:48:01,,,,,
0263,0263,Stony Creek Wind Farm,"Stony Creek Wind Farm, LLC",W,Wyoming,NY,C,NYSEG,Stolle Rd - Meyer 230kV,14,,"FES, SRIS, CY10",92.8,92.8,,,,,,2007-10-12,,,,,2014-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0270A,0270A,Luther Forest Transmission,National Grid,AC,Saratoga,NY,F,NM-NG,Ngrid 115kV,14,,SIS,,,,,,,,2007-12-18,,,,,2008-10-14,,,,in_service,2026-03-16T03:48:01,,,,,
0284,0284,Nanticoke Landfill,"Broome Energy Resources, LLC",M,Broome,NY,C,NYSEG,Nanticoke Landfill Plant 34.5kV,14,,FES,1.6,1.6,,,,,,2008-03-06,,,,,2013-09-30,,,,in_service,2026-03-16T03:48:01,,,,,
0289,0289,Corning Valley Trans.,NY State Electric & Gas,AC,Steuben,NY,C,NYSEG,Avoca and Hillside 230kV,14,,SIS,,,,,,,,2008-04-01,,,,,2011-09-30,,,,in_service,2026-03-16T03:48:01,,,,,
0290A,0290A,Green Island Power,Green Island Power Authority,L,Albany,NY,F,NM-NG,Maplewood - Johnson Rd 115kV,14,,SIS,20.0,20.0,,,,,,2008-04-07,,,,,2011-11-30,,,,in_service,2026-03-16T03:48:01,,,,,
0294,0294,Ramapo-Sugarloaf,Orange & Rockland,AC,Orange/Rockland,NY,G,O&R,Ramapo - Sugarloaf 138kV,14,,SIS,,,,,,,,2008-04-29,,,,,2015-04-30,,,,in_service,2026-03-16T03:48:01,,,,,
0308,0308,Astoria Energy II,"Astoria Energy II, LLC",NG,Queens,NY,J,NYPA,Astoria 345kV,14,,SRIS,576.0,617.2,,,,,,2008-08-20,,,,,2011-11-30,,,,in_service,2026-03-16T03:48:01,,,,,
0318,0318,Westover Energy Storage,"AES Energy Storage, LLC",ES,Broome,NY,C,NYSEG,Westover 115kV,14,,,20.0,20.0,,,,,,2008-12-03,,,,,2010-12-31,,,,in_service,2026-03-16T03:48:01,,,,,
0326,0326,Rochester SVC/PST Trans.,NYSEG/RG&E,AC,Monroe,NY,B,NYSEG,Station 124 115kV,14,,SIS,,,,,,,,2009-03-09,,,,,2014-04-30,,,,in_service,2026-03-16T03:48:01,,,,,
0330,0330,Upton Solar Farms,Long Island Solar Farm LLC,S,Suffolk,NY,K,LIPA,8ER Substation 69kV,14,,SRIS,31.5,32.0,,,,,,2009-04-07,,,,,2011-11-30,,,,in_service,2026-03-16T03:48:01,,,,,
0331,0331,Northeast NY Reinforcement,National Grid,AC,Saratoga,NY,F,NM-NG,NGrid 230kV,14,,SIS,,,,,,,,2009-04-22,,,,,2019-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0333,0333,Western NY Reinforcement,National Grid,AC,Cattaraugus,NY,A,NM-NG,NGrid 115kV,14,,SIS,,,,,,,,2009-05-05,,,,,2019-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0337,0337,Northport Norwalk Harbor,Long Island Power Authority,AC,Suffolk,NY,K,LIPA,Northport 138kV,14,,SIS,,,,,,,,2009-07-14,,,,,2011-01-31,,,,in_service,2026-03-16T03:48:01,,,,,
0339,0339,Transmission Reinforcement,RG&E,AC,Monroe,NY,B,RG&E,Niagara - Kintigh 345kV,14,,SIS,,,,,,,,2009-08-17,,,,,2019-04-30,,,,in_service,2026-03-16T03:48:01,,,,,
0340,0340,Brown's Race III,RG&E,H,Monroe,NY,B,RG&E,Station 6 34.5 kV,14,,,2.0,2.0,,,,,,2009-09-02,,,,,2012-01-31,,,,in_service,2026-03-16T03:48:01,,,,,
0342,0342,Albany Landfill,"Albany Energy, LLC",M,Albany,NY,F,NM-NG,34.5kV,14,,,6.4,6.4,,,,,,2009-09-03,,,,,2013-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0353,0353,Chautauqua County Landfill,Chautauqua County,M,Chautauqua,NY,A,NM-NG,Hartfield  South Dow 34.5kV,14,,,3.2,3.2,,,,,,2010-04-26,,,,,,,,,in_service,2026-03-16T03:48:01,,,,,
0355,0355,Stewarts Bridge Hydro,Brookfield Renewable Power,H,Saratoga,NY,F,NM-NG,Spier Falls - EJ West 115kV,14,,"SRIS, FS",3.0,3.0,,,,,,2010-08-03,,,,,2015-04-30,,,,in_service,2026-03-16T03:48:01,,,,,
0368,0368,Feeder 76 Ramapo to Rock Tavern,Consolidated Edison Co. of NY,AC,"Orange, Rockland",NY,G,ConEd/CenHud,Ramapo to Rock Tavern 345 kV,14,,SIS,,,,,,,,2011-10-13,,,,,2016-05-31,,,,in_service,2026-03-16T03:48:01,,,,,
0373,0373,Coopers Corners Shunt Reactor,NY Power Authority,AC,Sullivan,NY,E,NYSEG,Coopers Corners 345 kV,14,,SIS,,,,,,,,2011-12-21,,,,,2015-08-31,,,,in_service,2026-03-16T03:48:01,,,,,
0375,0375,Eagle Creek Hydro,"Eagle Creek Hydro, LLC",H,Sullivan,NY,E,O&R,Rio 69kV Switchyard,14,,,0.8,0.8,,,,,,2012-03-06,,,,,2014-01-31,,,,in_service,2026-03-16T03:48:01,,,,,
0378,0378,Marsh Hill Wind,Invenergy NY LLC,W,Steuben,NY,C,NYSEG,Jasper - Marshall Warriner 34.5kV,14,,,16.2,16.2,,,,,,2012-03-29,,,,,2014-12-31,,,,in_service,2026-03-16T03:48:01,,,,,
0380,0380,Marcy South Reinforcement,NY Power Authority,AC,Oneida-Sullivan,NY,E,NYSEG,Marcy/Edic-Coopers Corners 345kV,14,,SIS,,,,,,,,2012-05-14,,,,,2016-07-31,,,,in_service,2026-03-16T03:48:01,,,,,
0387,0387,Cassadaga Wind,"Cassadaga Wind, LLC",W,Chautauqua,NY,A,NM-NG,Dunkirk - Moon 115 kV,14,,"FES, SRIS, FS",126.5,126.5,,,,,,2012-07-19,,,,,2020-05-31,,,,in_service,2026-03-16T03:48:01,,,,,
0390,0390,Farmers Valley Substation,Trail Co.,AC,Cattaraugus,NY-PA,A,NM-NG/NYSEG,Homer City - Stolle Rd. 345kV,14,,SIS,,,,,,,,2012-09-14,,,,,2016-06-30,,,,in_service,2026-03-16T03:48:01,,,,,
0394,0394,Mainesburg Substation,Trail Co.,AC,Chemung,NY-PA,C,NYSEG,Homer City - Watercure 345kV,14,,SIS,,,,,,,,2012-10-16,,,,,2015-12-31,,,,in_service,2026-03-16T03:48:01,,,,,
0395,0395,Copenhagen Wind,"Copenhagen Wind Farm, LLC",W,Lewis,NY,E,NM-NG,Black River-Lighthouse Hill 115kV,14,,"FES, SRIS, FS",79.9,79.9,,,,,,2012-11-12,,,,,2019-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0396,0396,Baron Winds,"Baron Winds, LLC",W,Steuben,NY,C,NYSEG,Hillside - Meyer 230kV,15,,"FES, SRIS, FS",238.8,238.8,,,,,,2012-11-30,,,,,2022-12-31,,,,in_service,2026-03-16T03:48:01,,,,,
0396A,0396A,Wood Street Transformer,New York State Electric & Gas,AC,Putnam,NY,G,NYSEG,Wood St. 345/115kV,14,,SIS,,,,,,,,2012-12-14,,,,,2025-10-31,,,,in_service,2026-03-16T03:48:01,,,,,
0397,0397,Jericho Rise Wind,"Jericho Rise Wind Farm, LLC",W,Franklin,NY,D,NYPA,Willis Substation 115kV,14,,"SRIS, FS",77.7,77.7,,,,,,2012-12-21,,,,,2017-02-28,,,,in_service,2026-03-16T03:48:01,,,,,
0403,0403,Bethlehem Energy Center Uprate,PSEG Power NY,D,Albany,NY,F,NM-NG,Bethlehem Energy Center,14,,"FES, SRIS, FS",72.0,51.2,,,,,,2013-05-28,,,,,2019-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0421,0421,Arkwright Summit,Arkwright Summit Wind Farm LLC,W,Chautauqua,NY,A,NM-NG,Dunkirk - Falconer 115 kV,14,,"SRIS, FS",78.4,78.4,,,,,,2013-11-01,,,,,2021-08-31,,,,in_service,2026-03-16T03:48:01,,,,,
0422,0422,Eight Point Wind Energy Center,"NextEra Energy Resources, LLC",W,Steuben-Allegany,NY,C,NYSEG,Bennett 115kV,14,,"FES, SRIS, FS",101.8,101.8,,,,,,2013-11-07,,,,,2021-03-31,,,,in_service,2026-03-16T03:48:01,,,,,
0429,0429,North Rockland Station,Orange & Rockland,AC,Steuben,NY,G,ConEd,Line Y88 345kV,14,,SIS,,,,,,,,2014-02-12,,,,,2025-10-31,,,,in_service,2026-03-16T03:48:01,,,,,
0430,0430,Cedar Rapids Transmission,H.Q. Energy Services U.S. Inc.,AC,St. Lawrence,NY,D,NM-NG,Dennison - Alcoa 115kV,14,,"SIS, FS",,,,,,,,2014-03-05,,,,,2025-10-31,,,,in_service,2026-03-16T03:48:01,,,,,
0431,0431,Greenidge Unit #4,Greenidge Generation,NG,Yates,NY,C,NYSEG,Greenidge Substation 115kV,14,,"SIS, FS",106.3,106.3,,,,,2021-10-01,2014-04-11,,,,,2018-02-28,,,,in_service,2026-03-16T03:48:01,,,,,
0432,0432,South Perry Transformer,NY State Electric & Gas,AC,Wyoming,NY,B,NYSEG,South Perry Substation 115kV,14,,"SRIS, FS",,,,,,,,2014-04-15,,,,,2018-07-31,,,,in_service,2026-03-16T03:48:01,,,,,
0444,0444,Cricket Valley Energy Center II,"Cricket Valley Energy Center, LLC",CC,Dutchess,NY,G,ConEd,Pleasant Valley - Long Mt. 345kV,14,,SIS,1020.0,1132.0,,,,,,2014-06-18,,,,,2019-07-31,,,,in_service,2026-03-16T03:48:01,,,,,
0461,0461,East River 1 Uprate,Consolidated Edison Co. of NY,CT,NY,NY,J,ConEd,East River Complex,14,,"SRIS, FS",2.0,2.0,,,,,,2014-12-01,,,,,2019-12-31,,,,in_service,2026-03-16T03:48:01,,,,,
0462,0462,East River 2 Uprate,Consolidated Edison Co. of NY,CT,NY,NY,J,ConEd,East River Complex,14,,"SRIS, FS",2.0,2.0,,,,,,2014-12-01,,,,,2019-12-31,,,,in_service,2026-03-16T03:48:01,,,,,
